ID,Low Level Name,Mid Level Name,High Level Name,CIP Number,CIP Group Name
9102,ECONOMIC FRAMEWORK,MICROECONOMICS,N/A,45.06,Economics.
9103,ECONOMIC FRAMEWORK,INTERNATIONAL TRADE,N/A,52.11,International Business.
9104,ECONOMIC FRAMEWORK,MANAGEMENT AND PRODUCTIVITY,N/A,52.13,Management Sciences and Quantitative Methods.
9105,ECONOMIC FRAMEWORK,MEASUREMENT STANDARDS AND CALIBRATION SERVICES,N/A,45.06,Economics.
9199,ECONOMIC FRAMEWORK,OTHER ECONOMIC FRAMEWORK,N/A,45.06,Economics.
9201,HEALTH,"CLINICAL HEALTH (ORGANS, DISEASES AND ABNORMAL CONDITIONS) ",N/A,51.12,Medicine.
9202,HEALTH,HEALTH AND SUPPORT SERVICES,N/A,51.22,Public Health.
9203,HEALTH,INDIGENOUS HEALTH,N/A,51.22,Public Health.
9204,HEALTH,PUBLIC HEALTH (EXCL. SPECIFIC POPULATION HEALTH),N/A,51.22,Public Health.
9205,HEALTH,SPECIFIC POPULATION HEALTH (EXCL. INDIGENOUS HEALTH),N/A,51.22,Public Health.
9299,HEALTH,OTHER HEALTH,N/A,51.22,Public Health.
9301,EDUCATION AND TRAINING,LEARNER AND LEARNING,N/A,13.03,Curriculum and Instruction.
9302,EDUCATION AND TRAINING,TEACHING AND INSTRUCTION,N/A,13.03,Curriculum and Instruction.
9303,EDUCATION AND TRAINING,CURRICULUM,N/A,13.03,Curriculum and Instruction.
9304,EDUCATION AND TRAINING,SCHOOL/INSTITUTION,N/A,13.01,"Education, General."
9305,EDUCATION AND TRAINING,EDUCATION AND TRAINING SYSTEMS,N/A,13.03,Curriculum and Instruction.
9399,EDUCATION AND TRAINING,OTHER EDUCATION AND TRAINING,N/A,13.04,Educational Administration and Supervision.
9401,"LAW, POLITICS AND COMMUNITY SERVICES ",COMMUNITY SERVICE (EXCL. WORK),N/A,19.07,"Human Development, Family Studies, and Related Services."
9402,"LAW, POLITICS AND COMMUNITY SERVICES ",GOVERNMENT AND POLITICS,N/A,45.10,Political Science and Government.
9403,"LAW, POLITICS AND COMMUNITY SERVICES ",INTERNATIONAL RELATIONS,N/A,45.09,International Relations and National Security Studies.
9404,"LAW, POLITICS AND COMMUNITY SERVICES ",JUSTICE AND THE LAW,N/A,22.01,Law.
9405,"LAW, POLITICS AND COMMUNITY SERVICES ",WORK AND INSTITUTIONAL DEVELOPMENT,N/A,19.00,Work and Family Studies.
9499,"LAW, POLITICS AND COMMUNITY SERVICES ","OTHER LAW, POLITICS AND COMMUNITY SERVICES ",N/A,45.10,Political Science and Government.
9501,CULTURAL UNDERSTANDING,ARTS AND LEISURE,N/A,50.07,Fine and Studio Arts.
9502,CULTURAL UNDERSTANDING,COMMUNICATION,N/A,9.01,Communication and Media Studies.
9503,CULTURAL UNDERSTANDING,HERITAGE,N/A,54.01,History.
9504,CULTURAL UNDERSTANDING,RELIGION AND ETHICS,N/A,38.02,Religion/Religious Studies.
9505,CULTURAL UNDERSTANDING,UNDERSTANDING PAST SOCIETIES,N/A,45.02,Anthropology.
9599,CULTURAL UNDERSTANDING,OTHER CULTURAL UNDERSTANDING,N/A,45.02,Anthropology.
9601,ENVIRONMENT,AIR QUALITY,N/A,3.01,Natural Resources Conservation and Research.
9602,ENVIRONMENT,ATMOSPHERE AND WEATHER,N/A,40.04,Atmospheric Sciences and Meteorology.
9603,ENVIRONMENT,CLIMATE AND CLIMATE CHANGE,N/A,40.04,Atmospheric Sciences and Meteorology.
9604,ENVIRONMENT,"CONTROL OF PESTS, DISEASES AND EXOTIC SPECIES ",N/A,3.01,Natural Resources Conservation and Research.
9605,ENVIRONMENT,ECOSYSTEM ASSESSMENT AND MANAGEMENT,N/A,3.01,Natural Resources Conservation and Research.
9606,ENVIRONMENT,ENVIRONMENTAL AND NATURAL RESOURCE EVALUATION,N/A,3.01,Natural Resources Conservation and Research.
9607,ENVIRONMENT,"ENVIRONMENTAL POLICY, LEGISLATION AND STANDARDS ",N/A,3.02,Natural Resources Management and Policy.
9608,ENVIRONMENT,"FLORA, FAUNA AND BIODIVERSITY ",N/A,3.01,Natural Resources Conservation and Research.
9609,ENVIRONMENT,LAND AND WATER MANAGEMENT,N/A,3.02,Natural Resources Management and Policy.
9610,ENVIRONMENT,NATURAL HAZARDS,N/A,3.99,"Natural Resources and Conservation, Other."
9611,ENVIRONMENT,PHYSICAL AND CHEMICAL CONDITIONS OF WATER,N/A,14.14,Environmental/Environmental Health Engineering.
9612,ENVIRONMENT,REHABILITATION OF DEGRADED ENVIRONMENTS,N/A,3.01,Natural Resources Conservation and Research.
9613,ENVIRONMENT,REMNANT VEGETATION AND PROTECTED CONSERVATION AREAS,N/A,3.01,Natural Resources Conservation and Research.
9614,ENVIRONMENT,SOILS,N/A,1.12,Soil Sciences.
9699,ENVIRONMENT,OTHER ENVIRONMENT,N/A,3.99,"Natural Resources and Conservation, Other."
9701,EXPANDING KNOWLEDGE,EXPANDING KNOWLEDGE,N/A,30.00,"Multi-/Interdisciplinary Studies, General."
